Species,Country 
"Marlins,sailfishes,etc. nei", Portugal
"Marlins,sailfishes,etc. nei", Portugal
"Marlins,sailfishes,etc. nei", Portugal
"Marlins,sailfishes,etc. nei", Portugal
"Marlins,sailfishes,etc. nei", Portugal
"Marlins,sailfishes,etc. nei", Portugal
"Marlins,sailfishes,etc. nei", Portugal
"Marlins,sailfishes,etc. nei", Portugal
Bigeye scad, France
Bigeye scad, France
Bigeye scad, France
Bigeye scad, France
Bigeye scad, France
Blue butterfish, Spain
Blue butterfish, Spain
Blue butterfish, Spain
Blue butterfish, Spain
Blue butterfish, Spain
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Blue butterfish, Portugal
Combtooth blennies, Denmark
Combtooth blennies, Denmark
Combtooth blennies, Denmark
Combtooth blennies, Denmark
Combtooth blennies, Denmark
Combtooth blennies, Denmark
Combtooth blennies, Denmark
Combtooth blennies, Spain
Combtooth blennies, Spain
Combtooth blennies, Spain
Combtooth blennies, Spain
Combtooth blennies, Spain
Combtooth blennies, France
Combtooth blennies, France
Combtooth blennies, France
Combtooth blennies, France
Combtooth blennies, France
Combtooth blennies, France
Combtooth blennies, France
Combtooth blennies, France
Blackfin tuna, Denmark
Blackfin tuna, Denmark
Blackfin tuna, Denmark
Blackfin tuna, Spain
Blackfin tuna, Spain
Blackfin tuna, Spain
Blackfin tuna, Spain
Blackfin tuna, Spain
Blackfin tuna, Spain
Blackfin tuna, France
Blackfin tuna, France
Blackfin tuna, France
Blackfin tuna, France
Blackfin tuna, France
Blackfin tuna, France
Blackfin tuna, France
Blackfin tuna, France
Blackfin tuna, France
Blackfin tuna, France
Blackfin tuna, Iceland
Blackfin tuna, Iceland
Blackfin tuna, Iceland
Blackfin tuna, Iceland
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Germany
Blue ling, Denmark
Blue ling, Denmark
Blue ling, Denmark
Blue ling, Denmark
Blue ling, Denmark
Blue ling, Denmark
Blue ling, Estonia
Blue ling, Estonia
Blue ling, Estonia
Blue ling, Estonia
Blue ling, Estonia
Blue ling, Estonia
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Spain
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, Faeroe Islands
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, France
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, United Kingdom (E+W+S+NI)
Blue ling, Greenland
Blue ling, Greenland
Blue ling, Greenland
Blue ling, Greenland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Ireland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Iceland
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Lithuania
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Norway
Blue ling, Poland
Blue ling, Poland
Blue ling, Poland
Blue ling, Poland
Blue ling, Poland
Blue ling, Poland
Blue ling, Poland
Blue ling, Poland
Blue ling, Poland
Blue ling, Poland
Blue ling, Poland
Blue ling, Portugal
Blue ling, Portugal
Blue ling, Portugal
Blue ling, Portugal
Blue ling, Portugal
Blue ling, Portugal
Blue ling, Portugal
Blue ling, Portugal
Blue ling, Portugal
Blue ling, Portugal
Blue ling, Portugal
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Russian Federation
Blue ling, Sweden
Blue ling, Sweden
Blue ling, Sweden
Blue ling, Sweden
Blue ling, Sweden
Blue ling, Sweden
Blue ling, Sweden
Blue ling, Sweden
Blue ling, Sweden
Blue ling, Sweden
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Belgium
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Germany
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Denmark
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, Spain
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, France
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, United Kingdom (E+W+S+NI)
Brill, Guernsey
Brill, Guernsey
Brill, Guernsey
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Ireland
Brill, Isle of Man
Brill, Isle of Man
Brill, Isle of Man
Brill, Jersey
Brill, Jersey
Brill, Jersey
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Netherlands
Brill, Norway
Brill, Norway
Brill, Norway
Brill, Norway
Brill, Norway
Brill, Norway
Brill, Norway
Brill, Norway
Brill, Norway
Brill, Norway
Brill, Norway
Brill, Norway
Brill, Portugal
Brill, Portugal
Brill, Portugal
Brill, Portugal
Brill, Portugal
Brill, Portugal
Brill, Portugal
Brill, Portugal
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Brill, Sweden
Black marlin, France
Black marlin, France
Black marlin, France
Black marlin, France
Black marlin, United Kingdom (E+W+S+NI)
Black marlin, United Kingdom (E+W+S+NI)
Black marlin, United Kingdom (E+W+S+NI)
Black marlin, United Kingdom (E+W+S+NI)
Black marlin, United Kingdom (E+W+S+NI)
Black marlin, United Kingdom (E+W+S+NI)
Black marlin, United Kingdom (E+W+S+NI)
Black marlin, United Kingdom (E+W+S+NI)
Black marlin, United Kingdom (E+W+S+NI)
Black marlin, United Kingdom (E+W+S+NI)
Black marlin, Portugal
Black marlin, Portugal
Black marlin, Portugal
Black marlin, Portugal
Black marlin, Portugal
Black marlin, Portugal
Black marlin, Portugal
Black marlin, Portugal
Black marlin, Portugal
Black marlin, Portugal
Black marlin, Portugal
Bullet tuna, Spain
Bullet tuna, Spain
Bullet tuna, Spain
Bullet tuna, Spain
Bullet tuna, Spain
Bullet tuna, Spain
Bullet tuna, Spain
Bullet tuna, Spain
Bullet tuna, Spain
Bullet tuna, Portugal
Bullet tuna, Portugal
Bullet tuna, Portugal
Bullet tuna, Portugal
Bullet tuna, Portugal
Bullet tuna, Portugal
Bullet tuna, Portugal
Bullet tuna, Portugal
Bullet tuna, Portugal
Bullet tuna, Portugal
Bluefish, Spain
Bluefish, Spain
Bluefish, Spain
Bluefish, Spain
Bluefish, Spain
Bluefish, Spain
Bluefish, Spain
Bluefish, France
Bluefish, France
Bluefish, France
Bluefish, France
Bluefish, France
Bluefish, France
Bluefish, Portugal
Bluefish, Portugal
Bluefish, Portugal
Bluefish, Portugal
Bluefish, Portugal
Bluefish, Portugal
Bluefish, Portugal
Bluefish, Portugal
Bluefish, Portugal
Bluefish, Portugal
Bluefish, Portugal
Bonga shad, Portugal
Bonga shad, Portugal
Bonga shad, Portugal
Boarfish, Spain
Boarfish, Spain
